Artist,Lyrics
Maroon-5,"46 ContributorsMisery Lyrics[Intro]
Oh yeah
Oh yeah

[Verse 1]
So scared of breaking it that you won't let it bend
And I wrote two hundred letters I will never send
Sometimes these cuts are so much deeper than they seem
You'd rather cover up, I'd rather let them bleed

[Pre-Chorus]
So let me be
And I'll set you free (Oh yeah)

[Chorus]
I am in misery
There ain't nobody who can comfort me (Oh yeah)
Why won't you answer me?
The silence is slowly killing me, oh yeah

[Post-Chorus]
Girl, you really got me bad
You really got me bad
I'm gonna get you back
I'm gonna get you back
See Maroon 5 LiveGet tickets as low as $60You might also like[Verse 2]
Your salty skin and how it mixes in with mine
The way it feels to be completely intertwined
And not that I didn't care, it's that I didn't know
It's not what I didn't feel, it's what I didn't show

[Pre-Chorus]
So let me be
And I'll set you free

[Chorus]
I am in misery
There ain't nobody who can comfort me (Oh yeah)
Why won't you answer me?
The silence is slowly killing me, oh yeah

[Post-Chorus]
Girl, you really got me bad
You really got me bad
I'm gonna get you back
I'm gonna get you back, yeah

[Bridge]
You say your faith is shakin'
And you may be mistaken
You keep me wide awake and waiting for the sun
I'm desperate and confused
So far away from you
I'm getting there, I don't care where I have to run
[Refrain]
Why do you do what you do to me? Yeah
Why won't you answer me, answer me? Yeah
Why do you do what you do to me? Yeah
Why won't you answer me, answer me? Yeah

[Chorus]
I am in misery
There ain't nobody who can comfort me (Oh yeah)
Why won't you answer me?
The silence is slowly killing me (Oh yeah)

[Post-Chorus]
Girl, you really got me bad
You really got me bad
Now I'm gonna get you back
I'm gonna get you back

[Outro]
Girl, you really got me bad
You really got me bad
Now I'm gonna get you back
I'm gonna get you back
Girl, you really got me bad
You really got me bad
Now I'm gonna get you back
I'm gonna get you back
Girl, you really got me bad
You really got me bad
Now I'm gonna get you back
I'm gonna get you back18Embed"
Maroon-5,"36 ContributorsTranslationsTürkçeLost Lyrics[Verse 1]
Had no connection, no faith or direction, no
Searching and searching for someone to save my soul (Ooh)

[Pre-Chorus]
Ooh, I was swept up in a wave, swept up in a wave
Ooh, then I heard you say my name
Yeah-yeah, yeah-yeah

[Chorus]
Lost, I was lost, I was lost 'til you loved me
Now I'm found, now I'm found, now I'm found
Yeah, you took me to a place, it was safe, it was sound
Lost, I was lost, now I'm found
Lost, I was lost, I was lost 'til you loved me
Now I'm found, now I'm found, now I'm found
Yeah, you took me to a place, it was safe, it was sound
Lost, I was lost, now I'm found

[Verse 2]
I was so broken, my heart was an empty space
Life was a joke 'til the moment I saw your face
Saw your face, saw your face

[Pre-Chorus]
Ooh, I was swept up in a wavе, swept up in a wave
Ooh, then I hеard you say my name
Yeah-yeah, yeah-yeah
See Maroon 5 LiveGet tickets as low as $60You might also like[Chorus]
Lost, I was lost, I was lost 'til you loved me
Now I'm found, now I'm found, now I'm found
Yeah, you took me to a place, it was safe, it was sound
Lost, I was lost, now I'm found
Lost, I was lost, I was lost 'til you loved me
Now I'm found, now I'm found, now I'm found
Yeah, you took me to a place, it was safe, it was sound
Lost, I was lost, now I'm found

[Bridge]
Ooh-ooh-ooh, again (Again)
Ooh-ooh-ooh, again, yeah (Again)
Ooh-ooh-ooh, again (Again)
Ooh-ooh-ooh, again, yeah (Again)

[Pre-Chorus]
Ooh, I was swept up in a wave, swept up in a wave
Ooh, I was fadin' when you came
Yeah-yeah, yeah-yeah, yeah

[Chorus]
Lost, I was lost, I was lost 'til you loved me (I was lost, lost)
Now I'm found, now I'm found, now I'm found (Now I'm found, found, found)
Yeah, you took me to a place, it was safe, it was sound (Yeah, yeah, yeah)
Lost, I was lost, now I'm found (Oh yeah)
Lost, I was lost, I was lost 'til you loved me (I was lost, lost)
Now I'm found, now I'm found, now I'm found (Now I'm found, found, found)
Yeah, you took me to a place, it was safe, it was sound (Ooh, yeah, yeah)
Lost, I was lost, now I'm found3Embed"
Maroon-5,"40 ContributorsHarder to Breathe Lyrics[Verse 1]
How dare you say that my behavior's unacceptable
So condescending, unnecessarily critical
I have the tendency of getting very physical
So watch your step, 'cause if I do, you'll need a miracle
You drain me dry and make me wonder why I'm even here
The double vision I was seeing is finally clear
You want to stay, but you know very well I want you gone
Not fit to fuckin' tread the ground that I am walking on

[Chorus]
But when it gets cold outside and you got nobody to love
You'll understand what I mean when I say
""There's no way we're gonna give up"" (Yeah, yeah, yeah)
And like a little girl cries in the face
Of a monster that lives in her dreams
Is there anyone out there?
'Cause it's getting harder and harder to breathe
Is there anyone out there?
'Cause it's getting harder and harder to breathe

[Verse 2]
What you are doing is screwing things up inside my head
You should know better, you never listened to a word I said
Clutching your pillow and writhing in a naked sweat
Hoping somebody someday will do you like I did
See Maroon 5 LiveGet tickets as low as $60You might also like[Chorus]
But when it gets cold outside and you got nobody to love
You'll understand what I mean when I say
""There's no way we're gonna give up"" (Yeah, yeah, yeah)
And like a little girl cries in the face
Of a monster that lives in her dreams
She said, is there anyone out there?
'Cause it's getting harder and harder to breathe
Is there anyone out there?
'Cause it's getting harder and harder to breathe

[Bridge]
And does it kill? Does it burn? Is it painful to learn
That it's me that has all the control?
Does it thrill? Does it sting when you feel what I bring
And you wish that you had me to hold?

[Chorus]
But when it gets cold outside and you got nobody to love
You'll understand what I mean when I say
""There's no way we're gonna give up"" (Yeah, yeah, yeah)
And like a little girl cries in the face
Of a monster that lives in her dreams
Is there anyone out there?
'Cause it's getting harder and harder to breathe
Is there anyone out there?
'Cause it's getting harder and harder to breathe
Is there anyone out there?
'Cause it's getting harder and harder to breathe19Embed"
Maroon-5,"28 ContributorsWon’t Go Home Without You Lyrics[Verse 1]
I asked her to stay
But she wouldn't listen
And she left before I had the chance to say, oh
The words that would mend
The things that were broken
But now it's far too late, she's gone away

[Pre-Chorus]
Every night, you cry yourself to sleep
Thinking, ""Why does this happen to me?""
""Why does every moment have to be so hard?""
Hard to believe that

[Chorus]
It's not over tonight
Just give me one more chance to make it right
I may not make it through the night
I won't go home without you

[Verse 2]
The taste of her breath
I'll never get over
The noises that she made kept me awake, oh
The weight of the things
That remained unspoken
Built up so much, it crushed us everyday
See Maroon 5 LiveGet tickets as low as $60You might also like[Pre-Chorus]
Every night, you cry yourself to sleep
Thinking, ""Why does this happen to me?""
""Why does every moment have to be so hard?""
Hard to believe that

[Chorus]
It's not over tonight
Just give me one more chance to make it right
I may not make it through the night
I won't go home without you
Oh, woah-oh
It's not over tonight
Just give me one more chance to make it right
I may not make it through the night
I won't go home without you
Oh, woah-oh

[Bridge]
Of all the things I felt but never really showed
Perhaps the worst is that I ever let you go
I should not ever let you go, oh-oh-oh

[Chorus]
It's not over tonight
Just give me one more chance to make it right
I may not make it through the night
I won't go home without you
Oh, woah-oh
It's not over tonight
Just give me one more chance to make it right
I may not make it through the night
I won't go home without you
[Outro]
And I won't go home without you
And I won't go home without you
And I won't go home without you18Embed"
Maroon-5,"32 ContributorsLove Somebody Lyrics[Verse 1]
I know your insides are feeling so hollow (Ooh)
And it's a hard pill for you to swallow, yeah (Ooh)

[Pre-Chorus]
But if I fall for you, I'll never recover
If I fall for you, I'll never be the same

[Chorus]
I really wanna love somebody
I really wanna dance the night away
I know we're only halfway there
But you take me all the way, you take me all the way
I really wanna touch somebody
I think about you every single day
I know we're only halfway there
But you take me all the way, you take me all the way

[Verse 2]
You're such a hard act for me to follow (Ooh)
Love me today, don't leave me tomorrow, yeah (Ooh)

[Pre-Chorus]
But if I fall for you, I'll never recover
If I fall for you, I'll never be the same
See Maroon 5 LiveGet tickets as low as $60You might also like[Chorus]
I really wanna love somebody
I really wanna dance the night away
I know we're only halfway there
But you take me all the way, you take me all the way
I really wanna touch somebody
I think about you every single day
I know we're only halfway there
But you take me all the way, you take me all the way

[Breakdown]
Oh, oh, oh, oh-oh-oh
Oh, oh, oh, oh-oh-oh

[Bridge]
I don't know where to start, I'm just a little lost
I wanna feel like we're never gonna ever stop
I don't know what to do, I'm right in front of you
Asking you to stay, you should stay, stay with me tonight, yeah

[Chorus]
I really wanna love somebody
I really wanna dance the night away
I know we're only halfway there
But you take me all the way, you take me all the way
I really wanna touch somebody
I think about you every single day
I know we're only halfway there
But you take me all the way, you take me all the way
[Breakdown]
Oh, oh, oh, oh-oh-oh
Oh, oh, oh, oh-oh-oh

[Outro]
You take me all the way, you take me all the way, yeah25Embed"
Maroon-5,"29 ContributorsLips on You Lyrics[Verse 1]
You keep me connected to you like I was your shadow
You're giving me answers to all of my questions here on my pillow, oh
Can't nothing get in between us, baby
We've been waiting on this moment for so long
You wanna be reckless, restless, right until tomorrow
Wait

[Chorus]
When I put my lips on you
You feel the shivers go up and down your spine for me
Make you cry for me
When I put my lips on you
I hear your voice echoing all through the night for me
Baby, cry for me
When I put my lips on you (when I, when I, when I)
When I put my lips on you (when I, when I, when I)

[Verse 2]
Just turn off the lights and you can be my private dancer
When we close the curtains
You and me can forget all our manners, oh
The neighbors must think that we're crazy, baby
'Cause look how easily we keep coming undone
You wanna be reckless, restless, right until tomorrow
Wait
See Maroon 5 LiveGet tickets as low as $60You might also like[Chorus]
When I put my lips on you
You feel the shivers go up and down your spine for me
Make you cry for me
When I put my lips on you
I hear your voice echoing all through the night for me
Baby, cry for me
When I put my lips on you (when I, when I, when I)
When I put my lips on you (when I, when I, when I)
When I put my lips on you (when I, when I, when I)
When I put my lips on you (when I, when I, when I)

[Chorus]
When I put my lips on you
You feel the shivers go up and down your spine for me
Make you cry for me
When I put my lips on you
I hear your voice echoing all through the night for me
Baby, cry for me
Baby, when I put my lips on you (when I, when I, when I)
When I put my lips on you (when I, when I, when I)
When I put my lips on you (when I, when I, when I)
When I put my lips on you (when I, when I, when I)12Embed"
Maroon-5,"31 ContributorsThis Summer’s Gonna Hurt Like a Motherfucker Lyrics[Chorus]
This summer's gonna hurt like a motherfucker, fucker
This summer's gonna hurt like a motherfucker, fucker

[Verse 1]
Her body's hot
Her body's like the summer
I'm in a trance or something
Her mind is not, no
As sharp as all her diamonds
She must be smoking something

[Pre-Chorus]
I see her dancing in the streets
Sipping champagne on the beach
So expensive when she eats
'Cause she's so fancy
I see her when I go to sleep
I check my phone when I am weak
She never posts anything deep
'Cause she's so fancy

[Chorus]
This summer's gonna hurt like a motherfucker, fucker
This summer's gonna hurt like a motherfucker, fucker
See Maroon 5 LiveGet tickets as low as $60You might also like[Verse 2]
She wants it all
She's always taking something
And now I'm left with nothing
I'm ripping off, oh
I'm ripping off that bandage
Because I just can't stand it

[Pre-Chorus]
I see her dancing on a fool
Like she's seventeen and cool
She really thinks that she can move
But it's just nasty
I see her when I go to sleep
I check my phone when I am weak
She never posts anything deep
'Cause she's so fancy

[Chorus]
This summer's gonna hurt like a motherfucker, fucker
This summer's gonna hurt like a motherfucker, fucker

[Bridge]
Has to have it all, chases every star, she's so popular (Whoo!)
Has to have it all, chases every star, she's so popular, oh
This summer's gonna hurt, it's gonna hurt
I see her dancing in the street
Sipping champagne on the beach
So expensive when she eats
'Cause she's so fancy
'Cause she's so fancy
[Chorus]
This summer's gonna hurt like a motherfucker, fucker
This summer's gonna hurt like a motherfucker, fucker
This summer's gonna hurt like a motherfucker, fucker
This summer's gonna hurt like a motherfucker, fucker
This summer's gonna hurt like a motherfucker46Embed"
Maroon-5,"38 ContributorsMakes Me Wonder Lyrics[Verse 1]
I wake up with blood-shot eyes
Struggle to memorize
The way it felt between your thighs
The pleasure that made you cry
It feels so good to be bad
Not worth the aftermath and after that, after that
I tried to get you back

[Pre-Chorus]
(But) I still don't have a reason
And you don't have the time
And it really makes me wonder if I ever gave a fuck about you

[Chorus]
Give me somethin' to believe in
'Cause I don't believe in you anymore, anymore
I wonder if it even makes a difference to try
Yeah, so this is goodbye

[Verse 2]
God damn my spinning head
Decisions that made my bed
Now I must lay in it
And deal with things I've left unsaid
I want to dive into you
Forget what we're goin' through
I get behind, you make your move
Forget about the truth
See Maroon 5 LiveGet tickets as low as $60You might also like[Pre-Chorus]
I still don't have a reason
And you don't have the time
And it really makes me wonder if I ever gave a fuck about you

[Chorus 2]
Give me somethin' to believe in
'Cause I don't believe in you anymore, anymore
I wonder if it even makes a difference
It even makes a difference to try, yeah
And you tell me how you're feeling
But I don't believe it's true anymore, anymore
I wonder if it even makes a difference to cry (oh no)
So this is goodbye

[Bridge]
I've been here before
One day, I'll wake up and it won't hurt anymore (Oh-oh-oh-oh)
You caught me in a lie
I have no alibi
The words you say don't have a meaning

[Pre-Chorus 2]
'Cause I still don't have the reason
And you don't have the time
And it really makes me wonder if I ever gave a fuck about you and I
And so this is goodbye
[Chorus 2]
Give me somethin' to believe in
'Cause I don't believe in you anymore, anymore
I wonder if it even makes a difference
It even makes a difference to try, yeah
And you tell me how you're feeling
But I don't believe it's true anymore, anymore
I wonder if it even makes a difference to cry (oh no)
So this is goodbye

[Outro]
(Oh no) And so this is goodbye
(Oh no) Yeah, so this is goodbye
(Oh no) Yeah, so this is goodbye17Embed"
Maroon-5,"34 ContributorsPayphone (Radio Version) Lyrics[Chorus]
I'm at a payphone, tryin' to call home
All of my change I spent on you
Where have the times gone? Baby, it's all wrong
Where are the plans we made for two?

[Verse 1]
Yeah, I, I know it's hard to remember
The people we used to be
It's even harder to picture
That you're not here next to me
You say it's too late to make it
But is it too late to try?
And in our time that you wasted
All of our bridges burned down

[Pre-Chorus]
I've wasted my nights
You turned out the lights
Now I'm paralyzed
Still stuck in that time
When we called it ""Love""
But even the sun
Sets in paradise

[Chorus]
I'm at a payphone, tryin' to call home
All of my change I spent on you
Where have the times gone? Baby, it's all wrong
Where are the plans we made for two?
See Maroon 5 LiveGet tickets as low as $60You might also like[Post-Chorus]
If happy-ever-after's did exist
I would still be holdin' you like this
All those fairytales are full of it
One more stupid love song, I'll be sick, oh

[Verse 2]
You turned your back on tomorrow
'Cause you forgot yesterday
I gave you my love to borrow
But you just gave it away
You can't expect me to be fine
I don't expect you to care (Yeah)
I know I said it before
But all of our bridges burned down

[Pre-Chorus]
I've wasted my nights
You turned out the lights
Now I'm paralyzed (Oh, stuck in that time when)
Still stuck in that time
When we called it ""Love""
But even the sun
Sets in paradise

[Chorus]
I'm at a payphone, tryin' to call home
All of my change I spent on you (Oh, oh-oh-oh)
Where have the times gone? Baby, it's all wrong
Where are the plans we made for two? (Yeah)
[Post-Chorus]
If happy-ever-after's did exist
I would still be holdin' you like this
And all those fairytales are full of it
One more stupid love song, I'll be sick
Now, I'm at a payphone

[Bridge]
Ooh, yeah, yeah
Now baby, don't hang up
So I can tell you what you need to know
I'm begging you, just please don't go
So I can tell you what you need to know (Yeah)

[Chorus]
I'm at a payphone, tryin' to call home
All of my change I spent on you (Woo)
Where have the times gone? Baby, it's all wrong
Where are the plans we made for two? (Yeah)

[Post-Chorus]
If happy-ever-after's did exist (Oh, yeah)
I would still be holdin' you like this
And all these fairytales are full of it (Yeah)
One more stupid love song, I'll be sick (Yeah)
Now, I'm at a payphone7Embed"
Maroon-5,"25 ContributorsHelp Me Out Lyrics[Verse 1: Adam Levine]
I'm getting kind of over this
I need a metamorphosis
Are you awake as me?
If not, do you wanna be?

[Pre-Chorus: Adam Levine]
Ooh, I need some temporary savin'
Ooh, I need some, some uncomplicating

[Chorus: Adam Levine & Julia Michaels]
Help me out, 'cause I don't wanna do this on my own
Help me out, out
Help me out, 'cause I need somethin' up to calm me down
Help me out, out

[Verse 2: Adam Levine & Julia Michaels]
I don't mean to bother you
But there's somethin' that I want from you
Distract me from thinkin' too much
Loose ends all tied up with a touch

[Pre-Chorus: Julia Michaels with Adam Levine]
Ooh, I need some temporary savin'
Ooh, I need some, some uncomplicating
See Maroon 5 LiveGet tickets as low as $60You might also like[Chorus: Adam Levine & Julia Michaels]
Help me out, 'cause I don't wanna do this on my own
Help me out, out
Help me out, 'cause I need somethin' up to calm me down
Help me out, out

[Bridge: Adam Levine & Julia Michaels, Both]
Hey, hey, I know that there will come a day
When you, you need somebody to
Yeah, hey, hey, I know that there will come a day
When, when you, you need somebody to
Help you out, help me out
Help me out, help me out, out

[Chorus: Adam Levine & Julia Michaels]
Help me out, 'cause I don't wanna do this on my own
Help me out, out
Help me out, 'cause I need somethin' up to calm me down
Help me out, out

[Outro: Adam Levine & Julia Michaels]
And hey, hey, I know that there will come a day
When you, you need somebody to
Hey, hey, I know that there will come a day
When, when you, you need somebody to
Help you out, help me out
Help me out, help me out, out18Embed"
Maroon-5,"34 ContributorsWake Up Call Lyrics[Verse 1]
I didn't hear what you were sayin'
I live on raw emotion, baby
I answer questions, never maybe
And I'm not kind if you betray me
So who the hell are you to say we
Never would have made it, babe?

[Pre-Chorus]
If you needed love, well, then ask for love
Could have given love, now I’m taking love
And it’s not my fault 'cause you both deserve
What is coming now, so don’t say a word

[Chorus]
Wake up call
Caught you in the morning with another one in my bed
Don't you care about me anymore?
Don’t you care about me? I don't think so
Six foot tall
Came without a warning, so I had to shoot him dead
He won't come around here anymore
Come around here? I don't think so

[Verse 2]
Would have bled to make you happy
You didn't need to treat me that way
And now you beat me at my own game
And now I find you sleeping soundly
And your lovers screaming loudly
Hear a sound and hit the ground
See Maroon 5 LiveGet tickets as low as $60You might also like[Pre-Chorus]
If you needed love, well, then ask for love
Could have given love, now I’m taking love
And it’s not my fault 'cause you both deserve
What's coming now, so don’t say a word

[Chorus]
Wake up call
Caught you in the morning with another one in my bed
Don't you care about me anymore?
Don’t you care about me? I don't think so
Six foot tall
Came without a warning, so I had to shoot him dead
He won't come around here anymore
Come around here?
I don't feel so bad
I don't feel so bad
I don't feel so bad

[Bridge]
I'm so sorry, darling
Did I do the wrong thing?
Oh, what was I thinking?
Is his heart still beating?
Oh-oh-oh
[Chorus]
Wake up call
Caught you in the morning with another one in my bed
Don't you care about me anymore?
Don't you care about me? I don't think so
Six foot tall
Came without a warning, so I had to shoot him dead
He won't come around here anymore
Come around here? I don't feel so bad
Wake up call
Caught you in the morning with another one in my bed
Don't you care about me anymore?
Don’t you care about me? I don't think so
Six foot tall
Came without a warning, so I had to shoot him dead
He won't come around here anymore
No, he won't come around here, I don't feel so bad

[Outro]
I don’t feel so bad (Wake up call)
I don’t feel so bad (Caught you in the morning with another one in my bed)
I don’t feel so bad (Don’t you care about me anymore?)
Don’t you care about me? I don't feel so bad
Wake up call
Caught you in the morning with another one in my bed
Don't you care about me anymore?21Embed"
Maroon-5,"20 ContributorsWho I Am Lyrics[Intro: LunchMoney Lewis]
Hello, is this thing on? My man
See this one goes out to all the lovers
Lovers' lovers that is
Who spend their nights and days under covers
Girl, the sun could burn out, but you'll still shine
Aw, yeah

[Verse 1: Adam Levine]
No, don't ask me if I love you
'Cause I'm sure as the night is long
And don't ask me if I need you
'Cause I'm sure that the time will come

[Chorus: Adam Levine]
Oh, oh, hey, baby, this is who I am
I shouldn't have to say it for you to understand
'Cause you already got me in the palm of your hand
Just wait a couple lifetimes and ask me again

[Post-Chorus]
Ooh ooh ooh, ay
Ooh ooh ooh, ay
No, I do ooh ooh, ay
Ooh ooh ooh, ay
See Maroon 5 LiveGet tickets as low as $60You might also like[Verse 2: Adam Levine]
No don't ask me if I love you
'Cause I'm sure as the day is gone
And don't ask me if I stay true
When you know you're the only one

[Chorus: Adam Levine]
Oh, oh, hey, baby, this is who I am
I shouldn't have to say it for you to understand
'Cause you already got me in the palm of your hand
Just wait a couple lifetimes and ask me again

[Post-Chorus]
Ooh ooh ooh, ay
Ooh ooh ooh, ay
No, I do ooh ooh, ay
Ooh ooh ooh, ay

[Verse 3: LunchMoney Lewis]
Ya
Kiss you, kiss you, kiss you
Hug ya, hug ya, hug ya
Look into your eyes and I see the ocean
I ain't got no wings, but you got me floating on a cloud
Looking down, it's emotion
Champagne flutes, everybody toasting
Heart beat fast on this roller coaster
Love you up and down, spin you 'round and 'round
Can you hear me now?
[Chorus: Adam Levine]
Oh, oh, hey, baby, this is who I am
I shouldn't have to say it for you to understand
'Cause you already got me in the palm of your hand
Just wait a couple lifetimes and ask me again
Oh, oh, hey, baby, this is who I am
I shouldn't have to say it for you to understand
'Cause you already got me in the palm of your hand
Just wait a couple lifetimes and ask me again

[Post-Chorus]
Ooh ooh ooh, ay
Ooh ooh ooh, ay
No, I do ooh ooh, ay
Ooh ooh ooh1Embed"
Maroon-5,"17 ContributorsBeautiful Goodbye Lyrics[Verse 1]
I count the ways I let you down
On my fingers and toes, but I'm running out
Clever words can't help me now
I grip you tight, but you're slipping out

[Pre-Chorus 1]
And I remember your eyes were so bright
When I first met you, so in love that night
And now I'm kissing your tears goodnight
And I can't take it, you're even perfect when you cry

[Chorus]
Beautiful goodbye (Bye-bye, bye-bye)
It's dripping from your eyes (Bye-bye, bye-bye)
Your beautiful goodbye, whoa (Bye-bye, bye-bye)
It's dripping from your eyes (Bye-bye, bye-bye)
Oh, yeah

[Verse 2]
When did the rain become a storm?
When did the clouds begin to form?
Yeah, we got knocked off course by a natural force
And we'll, we'll be swimming when it's gone

[Pre-Chorus 1]
And I remember your eyes were so bright
When I first met you, so in love that night
And now I'm kissing your tears goodnight
And I can't take it, you're even perfect when you cry
See Maroon 5 LiveGet tickets as low as $60You might also like[Chorus]
Beautiful goodbye (Bye-bye, bye-bye)
It's dripping from your eyes (Bye-bye, bye-bye)
Your beautiful goodbye, whoa (Bye-bye, bye-bye)
It's dripping from your eyes (Bye-bye, bye-bye)
Oh, yeah

[Bridge]
All the pain you try to hide
Shows through your mascara lines
As they stream down from your eyes
And let them go, let them fly
Holding back won't turn back time
Believe me, I've tried

[Pre-Chorus 2]
And your eyes were so bright
I remember your eyes were so bright
And I remember your eyes were so bright
When I first met you, how in love were we that night?
And now I'm kissing your tears goodnight
And I can't take it, you're even perfect when you cry

[Chorus]
Beautiful goodbye (Bye-bye, bye-bye)
Oh, yeah
It's dripping from your eyes (Bye-bye, bye-bye)
Your beautiful goodbye, whoa (Bye-bye, bye-bye)
It's dripping from your eyes (Bye-bye, bye-bye)
Yeah, yeah
[Outro]
Ooh, ooh
Oh, oh, yeah
Hee, oh7Embed"
Maroon-5,"18 ContributorsSad Lyrics[Verse 1]
Man, it's been a long day
Stuck thinkin' 'bout it drivin' on the freeway
Wonderin' if I really tried everything I could
Not knowin' if I should try a little harder

[Pre-Chorus]
Oh, but I'm scared to death
That there may not be another one like this
And I confess
That I'm only holding on by a thin, thin thread

[Chorus]
I'm kickin' the curb, 'cause you never heard
The words that you needed so bad
And I'm kickin' the dirt 'cause I never gave you
The things that you needed to have
I'm so sad
Sad

[Verse 2]
Man, it's been a long night
Just sittin' here tryin' not to look back
Still lookin' at the road we never drove on
And wonderin' if the one I chose was the right one
See Maroon 5 LiveGet tickets as low as $60You might also like[Pre-Chorus]
Oh, but I'm scared to death
That there may not be another one like this
And I confess
That I'm only holding on by a thin, thin thread

[Chorus]
I'm kickin' the curb, 'cause you never heard
The words that you needed so bad
And I'm kickin' the dirt 'cause I never gave you
The things that you needed to have
I'm so sad, sad
So sad, so sad

[Pre-Chorus]
Oh, but I'm scared to death
That there may not be another one like this
And I confess
That I'm only holding on by a thin, thin thread

[Chorus]
I'm kickin' the curb, 'cause you never heard
The words that you needed so bad
And I'm kickin' the dirt 'cause I never gave you
The things that you needed to have
And I'm kickin' the curb, 'cause you never heard
The words that you needed so bad
I'm so sad, so sad11Embed"
Maroon-5,"20 ContributorsLucky Strike Lyrics[Verse 1]
You're such a motivator, I gotta get you where
So sick of sayin', ""Yes sir, yes sir""
You're such an instigator, you wanna play the game
Take it or leave it, that's her, that's her

[Pre-Chorus]
And I can't wait another minute
I can't take the look she's giving
Your body rockin', keep me up all night
One in a million, my lucky strike

[Chorus]
Got me so high and then she dropped me
But she got me, she got me, she got me bad
Took me inside and then she rocked me
She keep me up all night, this is what it sounds like
(Whoa) My lucky strike
(Whoa) My lucky strike
(Whoa) Your body rocking, keep me up all night
(Oh) One in a million, my lucky strike

[Verse 2]
Stuck in her elevator, she take me to the sky
And I don't wanna go down, go down
She said, ""I'll feel you later, go ahead and fantasize""
She'll make me want her right now, right now
See Maroon 5 LiveGet tickets as low as $60You might also like[Pre-Chorus]
And I can't wait another minute
I can't take the look she's giving
Your body rocking, keep me up all night
One in a million, my lucky strike

[Chorus]
Got me so high and then she dropped me
But she got me, she got me, she got me bad
Took me inside and then she rocked me
She keep me up all night, this is what it sounds like
(Whoa) My lucky strike
(Whoa) My lucky strike
(Whoa) Your body rocking, keep me up all night
(Oh) One in a million, my lucky strike

[Bridge]
Hey, you're taking all my pain away
You're shaking like an earthquake
Hey, you're taking all my pain away
You're shaking like an earthquake

[Chorus]
Got me so high and then she dropped me
But she got me, she got me, she got me bad
Took me inside and then she rocked me
She keep me up all night, this is what it sounds like
(Whoa) My lucky strike
(Whoa) My lucky strike
(Whoa) Your body rocking, keep me up all night
(Oh) One in a million, my lucky strike
[Outro]
My lucky strike
My lucky strike
(Oh) Your body rocking, keep me up all night
(Oh) One in a million9Embed"
Maroon-5,"16 ContributorsWait (Remix) Lyrics[Verse 1: Adam Levine]
Dirty looks from your mother
Never seen you in a dress that color, no
It's a special occasion
Not invited, but I'm glad I made it, oh

[Pre-Chorus: Adam Levine]
Let me apologize
I'll make up, make up, make up, make up for all those times
Your love, I don't wanna lose
I'm beggin', beggin', beggin', beggin', I'm beggin' you

[Chorus: Adam Levine]
Wait, can you turn around, can you turn around?
Just wait, can we work this out, can we work this out?
Just wait, can you come here, please? 'Cause I wanna be with you
Wait, can you turn around, can you turn around?
Just wait, can we work this out, can we work this out?
Just wait, could you come here, please? 'Cause I wanna be with you

[Verse 2: Adam Levine]
Can we talk for a moment?
Got these feelings that I'm tired of holdin' on
Wasn't tryna get wasted
I needed more than three or four to say this, oh
See Maroon 5 LiveGet tickets as low as $60You might also like[Pre-Chorus: Adam Levine]
Let me apologize, yeah
I'll make up, make up, make up, make up for all those times (all those times)
Your love, I don't wanna lose
I'm beggin', beggin', beggin', beggin', I'm begging you

[Chorus: Adam Levine]
Wait, can you turn around, can you turn around?
Just wait, can we work this out, can we work this out?
Just wait, can you come here, please? 'Cause I wanna be with you
Wait, can you turn around, can you turn around?
Just wait, can we work this out, can we work this out?
Just wait, could you come here, please? 'Cause I wanna be with you

[Verse 3: A Boogie Wit Da Hoodie]
Wait, can we work this out?
I've been thinkin' out loud all day
Don't let me down
Can't live without my bae
And she wanna leave, but I think it's easier
If you let me be
You should come and see me, girl
Just think about it, girl
You should know I still think about you, yeah
I know you're into diamonds
I can tell you everything defined in you
But I'm like
[Chorus: Adam Levine with A Boogie Wit Da Hoodie]
Wait, can you turn around, can you turn around?
Just wait, can we work this out, can we work this out?
Just wait, can you come here, please? 'Cause I wanna be with you
Wait, can you turn around, can you turn around?
Just wait, can we work this out, can we work this out?
Just wait, could you come here, please? 'Cause I wanna be with you4Embed"
